ID,Date,Close/Last,Volume,Open,High,Low
1732,10/24/2017,39.275,70534920,39.0725,39.355,39.05
1733,10/23/2017,39.0425,87555720,39.2225,39.4225,38.875
1734,10/20/2017,39.0625,95630160,39.1525,39.4375,38.99
1735,10/19/2017,38.995,169429680,39.1875,39.27,38.755
1736,10/18/2017,39.94,65011400,40.105,40.1775,39.90
1737,10/17/2017,40.1175,75878800,39.945,40.2175,39.8075
1738,10/16/2017,39.97,96373200,39.475,40.00,39.4125
1739,10/13/2017,39.2475,65471120,39.1825,39.32,39.1025
1740,10/12/2017,39.00,65522280,39.0875,39.3425,38.9325
1741,10/11/2017,39.1375,67445800,38.9925,39.245,38.9375
1742,10/10/2017,38.975,62414080,39.0138,39.50,38.775
1743,10/09/2017,38.96,64972320,38.9525,39.1825,38.8713
1744,10/06/2017,38.825,68895160,38.7425,38.8725,38.64
1745,10/05/2017,38.8475,84863480,38.545,38.86,38.5125
1746,10/04/2017,38.37,80355760,38.4075,38.465,38.115
1747,10/03/2017,38.62,64867200,38.5025,38.7725,38.4775
1748,10/02/2017,38.4525,74526160,38.565,38.6125,38.18
1749,09/29/2017,38.53,104818680,38.3025,38.5325,38.00
1750,09/28/2017,38.32,87933640,38.4725,38.57,38.175
1751,09/27/2017,38.5575,101609080,38.45,38.6797,38.385
1752,09/26/2017,38.285,143631080,37.945,38.48,37.9225
1753,09/25/2017,37.6375,177464560,37.4975,37.9575,37.29
1754,09/22/2017,37.9725,186301640,38.005,38.0675,37.64
1755,09/21/2017,38.3475,149400240,38.95,38.95,38.1875
1756,09/20/2017,39.0175,208504960,39.475,39.565,38.4575
1757,09/19/2017,39.6825,82262480,39.8775,39.9425,39.61
1758,09/18/2017,39.6675,112630520,40.0275,40.125,39.4988
1759,09/15/2017,39.97,195384240,39.6175,40.2425,39.50
1760,09/14/2017,39.57,94549240,39.7475,39.85,39.5225
1761,09/13/2017,39.9125,179465120,39.9675,39.99,39.4775
1762,09/12/2017,40.215,286298240,40.6525,40.99,39.6925
1763,09/11/2017,40.375,126027560,40.125,40.5125,39.9725
1764,09/08/2017,39.6575,113646960,40.215,40.2875,39.6325
1765,09/07/2017,40.315,87620640,40.5225,40.56,40.09
1766,09/06/2017,40.4775,86441200,40.6775,40.7475,40.13
1767,09/05/2017,40.52,117967640,40.9375,41.0625,40.14
1768,09/01/2017,41.0125,66257360,41.20,41.235,40.9075
1769,08/31/2017,41.00,106919760,40.91,41.13,40.87
1770,08/30/2017,40.8375,108863080,40.95,40.9725,40.6525
1771,08/29/2017,40.7275,117804200,40.025,40.78,40.00
1772,08/28/2017,40.3675,102599560,40.035,40.50,39.9825
1773,08/25/2017,39.965,100738400,39.9125,40.14,39.8175
1774,08/24/2017,39.8175,79128680,40.1075,40.185,39.6375
1775,08/23/2017,39.995,77507760,39.7675,40.1175,39.72
1776,08/22/2017,39.945,86259560,39.5575,40.00,39.505
1777,08/21/2017,39.3025,105320280,39.375,39.4725,38.7775
1778,08/18/2017,39.375,109567800,39.465,39.875,39.18
1779,08/17/2017,39.465,109511840,40.13,40.1775,39.46
1780,08/16/2017,40.2375,110429480,40.485,40.6275,40.0375
1781,08/15/2017,40.40,117510520,40.165,40.5487,40.035
1782,08/14/2017,39.9625,88299040,39.83,40.0525,39.6875
1783,08/11/2017,39.37,104835880,39.15,39.6432,39.0175
1784,08/10/2017,38.83,158544760,39.975,40.00,38.6575
1785,08/09/2017,40.265,104241720,39.815,40.3175,39.7775
1786,08/08/2017,40.02,144509960,39.65,40.4575,39.5675
1787,08/07/2017,39.7025,87309600,39.265,39.73,39.1675
1788,08/04/2017,39.0975,82059240,39.0175,39.35,38.9225
1789,08/03/2017,38.8925,106416560,39.2625,39.3025,38.755
1790,08/02/2017,39.285,278905760,39.82,39.9375,39.04
1791,08/01/2017,37.5125,134676080,37.275,37.555,37.1025
1792,07/31/2017,37.1825,78761680,37.475,37.5825,37.0325
1793,07/28/2017,37.375,68771080,37.4725,37.5575,37.2975
1794,07/27/2017,37.64,129719080,38.4375,38.4975,36.825
1795,07/26/2017,38.365,62596480,38.3375,38.4825,38.265
1796,07/25/2017,38.185,75193000,37.95,38.46,37.95
1797,07/24/2017,38.0225,85865480,37.645,38.11,37.475
1798,07/21/2017,37.5675,100445240,37.4975,37.61,37.22
1799,07/20/2017,37.585,68681960,37.875,37.935,37.5475
1800,07/19/2017,37.755,83439320,37.62,37.855,37.4875
1801,07/18/2017,37.52,71348520,37.30,37.5325,37.1675
1802,07/17/2017,37.39,95062840,37.205,37.725,37.1425
1803,07/14/2017,37.26,80468280,36.9925,37.3325,36.8325
1804,07/13/2017,36.9425,100322000,36.375,37.1225,36.36
1805,07/12/2017,36.435,99335200,36.4675,36.545,36.205
1806,07/11/2017,36.3825,74588880,36.1825,36.4625,36.095
1807,07/10/2017,36.265,84322320,36.0275,36.4875,35.8425
1808,07/07/2017,36.045,74108000,35.725,36.1875,35.725
1809,07/06/2017,35.6825,96441320,35.755,35.875,35.6025
1810,07/05/2017,36.0225,86201080,35.9225,36.1975,35.6809
1811,07/03/2017,35.875,57111400,36.22,36.325,35.775
1812,06/30/2017,36.005,91947840,36.1125,36.24,35.945
1813,06/29/2017,35.92,125802080,36.1775,36.2825,35.57
1814,06/28/2017,36.4575,88211680,36.1225,36.5275,35.79
1815,06/27/2017,35.9325,98900840,36.2525,36.54,35.905
1816,06/26/2017,36.455,102698000,36.7925,37.07,36.345
1817,06/23/2017,36.57,141685240,36.2825,36.79,36.2775
1818,06/22/2017,36.4075,76328680,36.4425,36.675,36.28
1819,06/21/2017,36.4675,84990360,36.38,36.5173,36.1525
1820,06/20/2017,36.2525,99511800,36.7175,36.7175,36.235
1821,06/19/2017,36.585,128814560,35.915,36.685,35.915
1822,06/16/2017,35.5675,201058160,35.945,36.125,35.55
1823,06/15/2017,36.0725,126571600,35.83,36.12,35.5525
1824,06/14/2017,36.29,125818360,36.875,36.875,35.96
1825,06/13/2017,36.6475,136356760,36.79,36.8625,36.2875
1826,06/12/2017,36.355,288750840,36.435,36.5225,35.6275
1827,06/09/2017,37.245,259131640,38.7975,38.7975,36.505
1828,06/08/2017,38.7475,84576160,38.8125,38.885,38.60
1829,06/07/2017,38.8425,84070240,38.755,38.995,38.62
1830,06/06/2017,38.6125,106367400,38.475,38.9525,38.445
1831,06/05/2017,38.4825,101110720,38.585,38.6125,38.365
1832,06/02/2017,38.8625,110860560,38.395,38.8625,38.2225
1833,06/01/2017,38.295,65534440,38.2925,38.3325,38.055
1834,05/31/2017,38.19,97811000,38.4925,38.5425,38.095
1835,05/30/2017,38.4175,80474480,38.355,38.6075,38.3325
1836,05/26/2017,38.4025,87580080,38.50,38.56,38.3275
1837,05/25/2017,38.4675,76871240,38.4325,38.5875,38.2575
1838,05/24/2017,38.335,76807280,38.46,38.5425,38.1675
1839,05/23/2017,38.45,79624680,38.725,38.725,38.3275
1840,05/22/2017,38.4975,91722520,38.50,38.645,38.2275
1841,05/19/2017,38.265,107571400,38.345,38.495,38.1575
1842,05/18/2017,38.135,134080600,37.8175,38.335,37.7825
1843,05/17/2017,37.5625,202697120,38.40,38.6425,37.4275
1844,05/16/2017,38.8675,79977080,38.985,39.015,38.68
1845,05/15/2017,38.925,103649080,39.0025,39.1625,38.7625
1846,05/12/2017,39.025,129975080,38.675,39.105,38.6675
1847,05/11/2017,38.4875,108945160,38.1125,38.5175,38.0775
1848,05/10/2017,38.315,103116240,38.4075,38.485,38.0275
1849,05/09/2017,38.4975,155631760,38.4675,38.72,38.3625
1850,05/08/2017,38.2525,194681760,37.2575,38.425,37.2575
1851,05/05/2017,37.24,109019400,36.69,37.245,36.69
1852,05/04/2017,36.6325,93383880,36.63,36.785,36.4525
1853,05/03/2017,36.765,182318960,36.3975,36.8725,36.0675
1854,05/02/2017,36.8775,176731720,36.885,37.0225,36.71
1855,05/01/2017,36.645,133993080,36.275,36.80,36.24
1856,04/28/2017,35.9125,83133840,36.0225,36.075,35.8175
1857,04/27/2017,35.9475,56794640,35.9808,36.04,35.8275
1858,04/26/2017,35.92,79992200,36.1175,36.15,35.8441
1859,04/25/2017,36.1325,73302880,35.9775,36.225,35.9675
1860,04/24/2017,35.91,68470840,35.875,35.9875,35.795
1861,04/21/2017,35.5675,69163600,35.61,35.67,35.4625
1862,04/20/2017,35.61,93176160,35.305,35.73,35.29
1863,04/19/2017,35.17,69208640,35.47,35.50,35.1125
1864,04/18/2017,35.30,58705680,35.3525,35.51,35.2775
1865,04/17/2017,35.4575,66116520,35.37,35.47,35.2175
1866,04/13/2017,35.2625,71102040,35.4775,35.595,35.2625
1867,04/12/2017,35.45,81281680,35.40,35.5375,35.2525
1868,04/11/2017,35.4075,121366080,35.735,35.8375,35.015
1869,04/10/2017,35.7925,75618720,35.90,35.9698,35.725
1870,04/07/2017,35.835,66634640,35.9325,36.045,35.8175
1871,04/06/2017,35.915,84524160,36.0725,36.13,35.8625
1872,04/05/2017,36.005,110598000,36.055,36.365,35.9525
1873,04/04/2017,36.1925,79461200,35.8125,36.2225,35.7925
1874,04/03/2017,35.925,79880160,35.9275,36.03,35.7625
1875,03/31/2017,35.915,78305920,35.93,36.0675,35.7525
1876,03/30/2017,35.9825,84756000,36.0475,36.125,35.875
1877,03/29/2017,36.03,116696160,35.92,36.1225,35.7975
1878,03/28/2017,35.95,133393600,35.2275,36.01,35.155
1879,03/27/2017,35.22,94126680,34.8475,35.305,34.655
1880,03/24/2017,35.16,89420560,35.375,35.435,35.0875
1881,03/23/2017,35.23,81197240,35.315,35.3961,35.1525
1882,03/22/2017,35.355,103219280,34.9613,35.40,34.94
1883,03/21/2017,34.96,157844520,35.5275,35.70,34.9325
1884,03/20/2017,35.365,85032400,35.10,35.375,35.0575
1885,03/17/2017,34.9975,174802280,35.25,35.25,34.9725
1886,03/16/2017,35.1725,76695120,35.18,35.255,35.065
1887,03/15/2017,35.115,102706880,34.8525,35.1875,34.7563
1888,03/14/2017,34.7475,61127400,34.825,34.9125,34.71
1889,03/13/2017,34.80,68195200,34.7125,34.8575,34.705
1890,03/10/2017,34.785,78315680,34.8125,34.8393,34.66
1891,03/09/2017,34.67,88471000,34.685,34.6975,34.2625
1892,03/08/2017,34.75,74782000,34.7375,34.95,34.705
1893,03/07/2017,34.88,69756840,34.765,34.995,34.6975
1894,03/06/2017,34.835,84919560,34.8413,34.9425,34.649
1895,03/03/2017,34.945,86221480,34.695,34.9575,34.6475
1896,03/02/2017,34.74,104682760,35.00,35.0697,34.69
1897,03/01/2017,34.9475,145449760,34.4725,35.0375,34.3988
1898,02/28/2017,34.2475,93785360,34.27,34.3588,34.175
1899,02/27/2017,34.2325,80888840,34.285,34.3588,34.07
1900,02/24/2017,34.165,87018400,33.9775,34.165,33.82
1901,02/23/2017,34.1325,83049440,34.345,34.37,34.075
1902,02/22/2017,34.2775,83076120,34.1075,34.28,34.0275
1903,02/21/2017,34.175,97948800,34.0575,34.1875,33.995
1904,02/17/2017,33.93,88653120,33.775,33.9575,33.775
1905,02/16/2017,33.8363,90159440,33.9175,33.975,33.7099
1906,02/15/2017,33.8775,142314560,33.88,34.0675,33.655
1907,02/14/2017,33.755,132218000,33.3675,33.7725,33.3125
1908,02/13/2017,33.3225,91959920,33.27,33.455,33.1875
1909,02/10/2017,33.03,80185000,33.115,33.235,33.0125
1910,02/09/2017,33.105,113285760,32.9125,33.1112,32.78
1911,02/08/2017,33.01,91766600,32.8375,33.055,32.805
1912,02/07/2017,32.8825,152633640,32.635,33.0225,32.6125
1913,02/06/2017,32.5725,107138120,32.2825,32.625,32.225
1914,02/03/2017,32.27,97840640,32.0775,32.2975,32.04
1915,02/02/2017,32.1325,134685000,31.9937,32.3475,31.945
1916,02/01/2017,32.1875,447349200,31.7575,32.6225,31.7525
1917,01/31/2017,30.3375,191071040,30.2875,30.3475,30.155
1918,01/30/2017,30.4075,121308440,30.2325,30.4075,30.165
1919,01/27/2017,30.4875,81981360,30.535,30.5875,30.40
1920,01/26/2017,30.485,105282960,30.4175,30.61,30.40
1921,01/25/2017,30.47,129669640,30.105,30.525,30.07
1922,01/24/2017,29.9925,92764600,29.8875,30.025,29.875
1923,01/23/2017,30.02,87928000,30.00,30.2025,29.9425
1924,01/20/2017,30.00,119690600,30.1125,30.1125,29.9337
1925,01/19/2017,29.945,102217160,29.85,30.0225,29.8425
1926,01/18/2017,29.9975,94749400,30.00,30.125,29.9275
1927,01/17/2017,30.00,137648360,29.585,30.06,29.555
1928,01/13/2017,29.76,104332120,29.7775,29.905,29.7025
1929,01/12/2017,29.8125,108230200,29.7237,29.825,29.5525
1930,01/11/2017,29.9375,109812520,29.685,29.9825,29.65
1931,01/10/2017,29.7775,97730640,29.6925,29.845,29.575
1932,01/09/2017,29.7475,133681160,29.4875,29.8575,29.485
1933,01/06/2017,29.4775,126859280,29.195,29.54,29.1175
1934,01/05/2017,29.1525,88460400,28.98,29.216,28.9525
1935,01/04/2017,29.005,84326480,28.9625,29.1275,28.9375
1936,01/03/2017,29.0375,115076880,28.95,29.0825,28.69
1937,12/30/2016,28.955,122223600,29.1625,29.30,28.8575
1938,12/29/2016,29.1825,59918720,29.1125,29.2774,29.10
1939,12/28/2016,29.19,82746040,29.38,29.5041,29.05
1940,12/27/2016,29.315,72527880,29.13,29.45,29.1225
1941,12/23/2016,29.13,56976200,28.8975,29.13,28.8975
1942,12/22/2016,29.0725,104175280,29.0875,29.1275,28.91
1943,12/21/2016,29.265,94897720,29.20,29.35,29.195
1944,12/20/2016,29.2375,85349240,29.185,29.375,29.17
1945,12/19/2016,29.16,111027040,28.95,29.345,28.9375
1946,12/16/2016,28.9925,177138640,29.1175,29.125,28.9112
1947,12/15/2016,28.955,185144600,28.845,29.1825,28.8075
1948,12/14/2016,28.7975,135849480,28.76,29.05,28.745
1949,12/13/2016,28.7975,173173400,28.46,28.98,28.4375
1950,12/12/2016,28.325,104706760,28.3225,28.75,28.1225
1951,12/09/2016,28.4875,137297400,28.0775,28.675,28.0775
1952,12/08/2016,28.03,108199320,27.715,28.1075,27.65
1953,12/07/2016,27.7575,119904120,27.315,27.7975,27.29
1954,12/06/2016,27.4875,104642240,27.375,27.59,27.2975
1955,12/05/2016,27.2775,136455520,27.50,27.5075,27.0625
1956,12/02/2016,27.475,105925280,27.2925,27.5225,27.2125
1957,12/01/2016,27.3725,148138080,27.5912,27.735,27.2575
1958,11/30/2016,27.63,144605800,27.90,28.05,27.5675
1959,11/29/2016,27.865,114031120,27.695,28.0075,27.5175
1960,11/28/2016,27.8925,108217280,27.8575,28.1163,27.8475
1961,11/25/2016,27.9475,45903680,27.7825,27.9675,27.7375
1962,11/23/2016,27.8075,109682200,27.84,27.8775,27.5825
1963,11/22/2016,27.95,103726840,27.9875,28.105,27.85
1964,11/21/2016,27.9325,116656760,27.53,27.9975,27.5025
1965,11/18/2016,27.515,113243360,27.43,27.635,27.415
1966,11/17/2016,27.4875,110492600,27.4525,27.5875,27.2075
1967,11/16/2016,27.4975,234896320,26.675,27.5575,26.65
1968,11/15/2016,26.7775,128922360,26.6425,26.92,26.5398
1969,11/14/2016,26.4275,203605520,26.9275,26.9522,26.02
1970,11/11/2016,27.1075,136468120,26.78,27.2175,26.6375
1971,11/10/2016,26.9475,228390960,27.7725,27.7725,26.4575
1972,11/09/2016,27.72,236474960,27.47,27.83,27.0125
1973,11/08/2016,27.765,96518520,27.5775,27.93,27.425
1974,11/07/2016,27.6025,129447720,27.52,27.6275,27.365
1975,11/04/2016,27.21,123163720,27.1325,27.5625,27.0275
1976,11/03/2016,27.4575,106154800,27.745,27.865,27.3875
1977,11/02/2016,27.8975,112699920,27.85,28.0875,27.8075
1978,11/01/2016,27.8725,173615040,28.365,28.4425,27.6325
1979,10/31/2016,28.385,105515640,28.4125,28.5575,28.30
1980,10/28/2016,28.43,147168400,28.4675,28.8025,28.3625
1981,10/27/2016,28.62,125584520,28.8475,28.965,28.525
1982,10/26/2016,28.8975,264114560,28.5775,28.925,28.3275
1983,10/25/2016,29.5625,187282400,29.4875,29.59,29.3275
1984,10/24/2016,29.4125,93970600,29.275,29.435,29.25
1985,10/21/2016,29.15,90110760,29.2025,29.2275,29.07
1986,10/20/2016,29.265,96400600,29.215,29.345,29.0825
1987,10/19/2016,29.28,79908640,29.3125,29.44,28.45
1988,10/18/2016,29.3675,97232840,29.545,29.5525,29.3625
1989,10/17/2016,29.3875,94335240,29.3325,29.46,29.195
1990,10/14/2016,29.4075,142504080,29.47,29.5425,29.2825
1991,10/13/2016,29.245,140167280,29.1975,29.36,28.93
1992,10/12/2016,29.335,150051720,29.3375,29.495,29.1875
1993,10/11/2016,29.075,255852040,29.425,29.6725,29.05
1994,10/10/2016,29.0125,144351640,28.755,29.1875,28.68
1995,10/07/2016,28.515,97345760,28.5775,28.64,28.3775
1996,10/06/2016,28.4725,114034840,28.425,28.585,28.2825
1997,10/05/2016,28.2625,85601640,28.35,28.415,28.1725
1998,10/04/2016,28.25,118829080,28.265,28.5775,28.1575
1999,10/03/2016,28.13,86538080,28.1775,28.2625,28.07
2000,09/30/2016,28.2625,145362680,28.115,28.3425,27.95
2001,09/29/2016,28.045,143400040,28.29,28.45,27.95
2002,09/28/2016,28.4875,118433560,28.4225,28.66,28.3575
2003,09/27/2016,28.2725,98349960,28.25,28.295,28.085
2004,09/26/2016,28.22,119200960,27.91,28.3475,27.8875
2005,09/23/2016,28.1775,209644280,28.605,28.6975,27.8875
2006,09/22/2016,28.655,124192680,28.5875,28.735,28.50
2007,09/21/2016,28.3875,143807600,28.4625,28.4973,28.1103
2008,09/20/2016,28.3925,137976600,28.2625,28.53,28.1275
2009,09/19/2016,28.395,187748760,28.7975,29.045,28.3125
2010,09/16/2016,28.73,319055560,28.78,29.0325,28.51
2011,09/15/2016,28.8925,361592680,28.465,28.9325,28.3725
2012,09/14/2016,27.9425,444747600,27.1825,28.2575,27.15
2013,09/13/2016,26.9875,248320640,26.8775,27.1975,26.81
2014,09/12/2016,26.36,180458360,25.6625,26.43,25.6325
2015,09/09/2016,25.7825,185846440,26.16,26.43,25.7825
2016,09/08/2016,26.38,211821240,26.8125,26.8175,26.31
2017,09/07/2016,27.09,169001920,26.9575,27.19,26.7675
2018,09/06/2016,26.925,106580520,26.975,27.075,26.8775
2019,09/02/2016,26.9325,105575080,26.925,27.00,26.705
2020,09/01/2016,26.6825,106701000,26.535,26.70,26.405
2021,08/31/2016,26.525,126556040,26.415,26.6425,26.41
2022,08/30/2016,26.50,99271760,26.45,26.625,26.375
2023,08/29/2016,26.705,99600520,26.655,26.86,26.5725
2024,08/26/2016,26.735,110977200,26.8525,26.9875,26.5775
2025,08/25/2016,26.8925,100006920,26.8475,26.97,26.67
2026,08/24/2016,27.0075,94424960,27.1412,27.1875,26.92
2027,08/23/2016,27.2125,84947400,27.1475,27.33,27.1325
2028,08/22/2016,27.1275,103137680,27.215,27.275,26.9625
2029,08/19/2016,27.34,100435560,27.1925,27.4225,27.09
2030,08/18/2016,27.27,87673360,27.3075,27.40,27.255
2031,08/17/2016,27.305,101314720,27.275,27.3425,27.085
2032,08/16/2016,27.345,135018720,27.4075,27.5575,27.3025
2033,08/15/2016,27.37,102817320,27.035,27.385,27.02
2034,08/12/2016,27.045,74594800,26.945,27.11,26.945
2035,08/11/2016,26.9825,109840280,27.13,27.2325,26.9625
2036,08/10/2016,27.00,95359520,27.1775,27.225,26.94
2037,08/09/2016,27.2025,105185040,27.0575,27.235,27.0025
2038,08/08/2016,27.0925,112041720,26.88,27.0925,26.79
2039,08/05/2016,26.87,158186440,26.5675,26.9125,26.545
2040,08/04/2016,26.4675,107126920,26.395,26.50,26.32
2041,08/03/2016,26.4475,120593440,26.2025,26.46,26.1925
2042,08/02/2016,26.12,135080880,26.5125,26.5175,26.00
2043,08/01/2016,26.5125,152075640,26.1025,26.5375,26.1025
2044,07/29/2016,26.0525,110791880,26.0475,26.1375,25.92
2045,07/28/2016,26.085,155087360,25.7075,26.1125,25.705
2046,07/27/2016,25.7375,368575680,26.0663,26.0875,25.6875
2047,07/26/2016,24.1675,213818480,24.205,24.4925,24.105
2048,07/25/2016,24.335,161162320,24.5625,24.71,24.23
2049,07/22/2016,24.665,112872960,24.815,24.825,24.5775
2050,07/21/2016,24.8575,130760320,24.9575,25.25,24.7825
2051,07/20/2016,24.99,104876440,25.00,25.115,24.9338
2052,07/19/2016,24.9675,95065440,24.89,25.00,24.835
2053,07/18/2016,24.9575,145858120,24.675,25.0325,24.65
2054,07/15/2016,24.695,120125640,24.73,24.825,24.625
2055,07/14/2016,24.6975,155543920,24.3475,24.7475,24.33
2056,07/13/2016,24.2175,103518720,24.3525,24.4175,24.21
2057,07/12/2016,24.355,96518120,24.2925,24.425,24.28
2058,07/11/2016,24.245,93271960,24.1875,24.4125,24.1825
2059,07/08/2016,24.17,115510000,24.1225,24.2225,24.0125
2060,07/07/2016,23.985,97843400,23.925,24.125,23.905
2061,07/06/2016,23.8825,123510160,23.65,23.915,23.5925
2062,07/05/2016,23.7475,110215000,23.8475,23.85,23.615
2063,07/01/2016,23.9725,103928320,23.8725,24.1163,23.8325
2064,06/30/2016,23.90,143133280,23.61,23.9425,23.575
2065,06/29/2016,23.60,146021680,23.4925,23.6375,23.4075
2066,06/28/2016,23.3975,161551840,23.225,23.415,23.035
2067,06/27/2016,23.01,182382720,23.25,23.2625,22.875
2068,06/24/2016,23.35,300878840,23.2275,23.6638,23.1625
2069,06/23/2016,24.025,128169160,23.985,24.0725,23.8125
2070,06/22/2016,23.8875,116496560,24.0625,24.2225,23.8375
2071,06/21/2016,23.9775,141628200,23.735,24.0875,23.669
2072,06/20/2016,23.775,137423880,24.00,24.1425,23.7575
2073,06/17/2016,23.8325,243173040,24.155,24.1625,23.825
2074,06/16/2016,24.3875,125007480,24.1125,24.4375,24.0175
2075,06/15/2016,24.285,117492200,24.455,24.6025,24.2575
2076,06/14/2016,24.365,127562960,24.33,24.6187,24.1875
2077,06/13/2016,24.335,150833440,24.6725,24.78,24.275
2078,06/10/2016,24.7075,126688880,24.6325,24.8364,24.62
2079,06/09/2016,24.9125,106302280,24.625,24.9975,24.615
2080,06/08/2016,24.735,83359800,24.755,24.89,24.67
2081,06/07/2016,24.7575,89513520,24.8125,24.9675,24.74
2082,06/06/2016,24.6575,93060800,24.4975,25.4725,24.3875
2083,06/03/2016,24.48,113950280,24.4475,24.5675,24.3625
2084,06/02/2016,24.43,160680800,24.40,24.46,24.1575
2085,06/01/2016,24.615,116556400,24.755,24.885,24.5825
2086,05/31/2016,24.965,169072160,24.90,25.10,24.705
2087,05/27/2016,25.0875,145197840,24.86,25.1175,24.8113
2088,05/26/2016,25.1025,225173960,24.92,25.1825,24.66
2089,05/25/2016,24.905,153033200,24.6675,24.935,24.5275
2090,05/24/2016,24.475,140297520,24.305,24.5225,24.21
2091,05/23/2016,24.1075,151908080,23.9675,24.2975,23.9175
2092,05/20/2016,23.805,127336080,23.66,23.8575,23.63
2093,05/19/2016,23.55,121671520,23.66,23.66,23.3925
2094,05/18/2016,23.64,168039320,23.54,23.8025,23.4725
2095,05/17/2016,23.3725,187435640,23.6375,23.675,23.2525
2096,05/16/2016,23.47,244769360,23.0975,23.5975,22.9125
2097,05/13/2016,22.63,176892160,22.50,22.9175,22.50
2098,05/12/2016,22.585,304733840,23.18,23.195,22.3675
2099,05/11/2016,23.1275,114564720,23.37,23.3925,23.115
2100,05/10/2016,23.355,134612080,23.3325,23.3925,23.0275
2101,05/09/2016,23.1975,131582600,23.25,23.4425,23.1475
2102,05/06/2016,23.18,174660640,23.3425,23.3625,22.9625
2103,05/05/2016,23.31,143400880,23.50,23.5175,23.17
2104,05/04/2016,23.5475,163936640,23.80,23.975,23.455
2105,05/03/2016,23.795,227080320,23.55,23.935,23.42
2106,05/02/2016,23.41,191377960,23.4913,23.52,23.10
2107,04/29/2016,23.435,273555360,23.4975,23.68,23.1275
2108,04/28/2016,23.7075,328428480,24.4025,24.47,23.5625
2109,04/27/2016,24.455,457745200,24.00,24.6775,23.92
2110,04/26/2016,26.0875,211919120,25.9775,26.325,25.9775
2111,04/25/2016,26.27,111991960,26.25,26.4125,26.1275
2112,04/22/2016,26.42,134623240,26.2525,26.62,26.155
2113,04/21/2016,26.4925,125667640,26.7325,26.7325,26.38
2114,04/20/2016,26.7825,122307920,26.66,27.0225,26.515
2115,04/19/2016,26.7275,129362480,26.97,27.00,26.5575
2116,04/18/2016,26.87,243139680,27.2225,27.2375,26.735
2117,04/15/2016,27.4625,187494680,28.0275,28.075,27.4325
2118,04/14/2016,28.025,101459680,27.905,28.0975,27.8325
2119,04/13/2016,28.01,131087040,27.70,28.085,27.70
2120,04/12/2016,27.61,108602280,27.335,27.625,27.165
2121,04/11/2016,27.255,117431760,27.2425,27.6525,27.2075
2122,04/08/2016,27.165,94215160,27.2275,27.4425,27.0425
2123,04/07/2016,27.135,126943240,27.4875,27.605,27.0302
2124,04/06/2016,27.74,104715360,27.5575,27.745,27.30
2125,04/05/2016,27.4525,106241680,27.3775,27.6825,27.355
2126,04/04/2016,27.78,149291720,27.605,28.0475,27.5675
2127,04/01/2016,27.4975,103281840,27.195,27.50,27.05
2128,03/31/2016,27.2475,103055360,27.43,27.475,27.22
2129,03/30/2016,27.39,182190360,27.1625,27.605,27.15
2130,03/29/2016,26.92,124619640,26.2225,26.9475,26.22
2131,03/28/2016,26.2975,77417760,26.50,26.5475,26.265
2132,03/24/2016,26.4175,102273400,26.3675,26.5625,26.2225
2133,03/23/2016,26.5325,102745400,26.62,26.7675,26.475
2134,03/22/2016,26.68,129381720,26.3125,26.8225,26.3025
2135,03/21/2016,26.4775,141816920,26.4825,26.9125,26.285
2136,03/18/2016,26.48,174428480,26.585,26.625,26.2975
2137,03/17/2016,26.45,137579320,26.38,26.6175,26.24
2138,03/16/2016,26.4925,152946920,26.1525,26.5775,26.1475
2139,03/15/2016,26.145,160105000,25.99,26.295,25.9625
2140,03/14/2016,25.63,100233120,25.4775,25.7275,25.445
2141,03/11/2016,25.565,109475360,25.56,25.57,25.375
2142,03/10/2016,25.2925,133962520,25.3525,25.56,25.0375
2143,03/09/2016,25.28,108594120,25.3275,25.395,25.0675
2144,03/08/2016,25.2575,126154840,25.195,25.44,25.10
2145,03/07/2016,25.4675,143562960,25.5975,25.7075,25.24
2146,03/04/2016,25.7525,184106400,25.5925,25.9375,25.3425
2147,03/03/2016,25.375,147537960,25.145,25.4275,25.1125
2148,03/02/2016,25.1875,132544520,25.1275,25.2225,24.91
2149,03/01/2016,25.1325,201214000,24.4125,25.1925,24.355
2150,02/29/2016,24.1725,140525840,24.215,24.5575,24.1625
2151,02/26/2016,24.2275,115799040,24.30,24.5059,24.145
2152,02/25/2016,24.19,110104160,24.0125,24.19,23.8125
2153,02/24/2016,24.025,144768600,23.495,24.095,23.33
2154,02/23/2016,23.6725,127404720,24.10,24.125,23.6375
2155,02/22/2016,24.22,136961880,24.0775,24.225,23.98
2156,02/19/2016,24.01,141162280,24.00,24.19,23.95
2157,02/18/2016,24.065,155464400,24.71,24.7225,24.0227
2158,02/17/2016,24.53,179247200,24.1675,24.5525,24.0375
2159,02/16/2016,24.16,192130400,23.755,24.2125,23.6525
2160,02/12/2016,23.4975,161292080,23.5475,23.625,23.2525
2161,02/11/2016,23.425,199918800,23.4475,23.68,23.1475
2162,02/10/2016,23.5675,169155160,23.98,24.0875,23.525
2163,02/09/2016,23.7475,177130240,23.5725,23.985,23.4825
2164,02/08/2016,23.7525,215682200,23.2825,23.925,23.26
2165,02/05/2016,23.505,185262480,24.13,24.23,23.4225
2166,02/04/2016,24.15,185672920,23.965,24.3325,23.7975
2167,02/03/2016,24.0875,183480520,23.75,24.21,23.52
